,Unnamed: 0.1,Unnamed: 0,titulo,subtitulo,primer_parrafo,seccion,all_text
440,440.0,209.0,"Batacazo: el PSG perdió con Messi, Mbappé y Neymar en cancha",Primera vez que sucede en la Liga de Francia,"En uno de los batacazos de 19º fecha de la Ligue 1 de Francia, el París Saint-Germain perdió de visitante 1 a 0 ante Rennes y sufrió su segunda derrota consecutiva en esa condición. El equipo de Lionel Messi sigue siendo puntero pero ahora le lleva apenas tres puntos (47 a 44) al escolta Lens y sembró preocupación por la baja calidad del fútbol que desplegó.",Deportes,"Batacazo: el PSG perdió con Messi, Mbappé y Neymar en cancha Primera vez que sucede en la Liga de Francia En uno de los batacazos de 19º fecha de la Ligue 1 de Francia, el París Saint-Germain perdió de visitante 1 a 0 ante Rennes y sufrió su segunda derrota consecutiva en esa condición. El equipo de Lionel Messi sigue siendo puntero pero ahora le lleva apenas tres puntos (47 a 44) al escolta Lens y sembró preocupación por la baja calidad del fútbol que desplegó."
441,441.0,210.0,Supercopa de España: Barcelona derrotó al Real Madrid y fue campeón,El conjunto de Xavi sumó su primer título post Messi,"Barcelona le ganó a Real Madrid por 3 a 1 y se quedó con la Supercopa de España en la final desarrollada en el estadio Rey Fahd en Riad, capital de Arabia Saudita. El juvenil Gavi y el polaco Robert Lewandowski en el primer tiempo y Pedri en el segundo anotaron los goles catalanes, en tanto que el francés Karim Benzemá descontó en el segundo minuto adicional para el Madrid.",Deportes,"Supercopa de España: Barcelona derrotó al Real Madrid y fue campeón El conjunto de Xavi sumó su primer título post Messi Barcelona le ganó a Real Madrid por 3 a 1 y se quedó con la Supercopa de España en la final desarrollada en el estadio Rey Fahd en Riad, capital de Arabia Saudita. El juvenil Gavi y el polaco Robert Lewandowski en el primer tiempo y Pedri en el segundo anotaron los goles catalanes, en tanto que el francés Karim Benzemá descontó en el segundo minuto adicional para el Madrid."
442,442.0,211.0,"Abierto de Australia: cuadros y cuándo juegan los argentinos, Djokovic y Nadal",Este domingo 15 a la noche arranca el primer Grand Slam del año,"El cuadro principal del Abierto de Australia se largará este domingo por la noche con nueve argentinos en competencia, liderados por Diego Schwartzman, el albiceleste de mejor ránking entre los varones, y Nadia Podoroska, la esperanza nacional entre las mujeres. Los partidos que cuenten con televisación se podrán ver por las señales ESPN y ESPN2.",Deportes,"Abierto de Australia: cuadros y cuándo juegan los argentinos, Djokovic y Nadal Este domingo 15 a la noche arranca el primer Grand Slam del año El cuadro principal del Abierto de Australia se largará este domingo por la noche con nueve argentinos en competencia, liderados por Diego Schwartzman, el albiceleste de mejor ránking entre los varones, y Nadia Podoroska, la esperanza nacional entre las mujeres. Los partidos que cuenten con televisación se podrán ver por las señales ESPN y ESPN2."
443,443.0,212.0,Mundial de handball 2023: nueva derrota para los Gladiadores,"El martes van contra Macedonia del Norte, sin margen de error","Los Gladiadores perdieron este domingo ante Noruega por 32 a 21 y sumaron su segunda caída en el Mundial de handball que se celebra en Polonia y Suecia, quedando sin margen de error para pasar de ronda.",Deportes,"Mundial de handball 2023: nueva derrota para los Gladiadores El martes van contra Macedonia del Norte, sin margen de error Los Gladiadores perdieron este domingo ante Noruega por 32 a 21 y sumaron su segunda caída en el Mundial de handball que se celebra en Polonia y Suecia, quedando sin margen de error para pasar de ronda."
444,444.0,213.0,Paulo Dybala metió dos goles en la Roma; Atalanta le hizo ocho al Salernitana,Serie A de Italia,"Paulo Dybala sigue en modo campeón mundial y anotó los dos goles del triunfo de la Roma este domingo ante la Fiorentina, por 2 a 0 en el estadio Olímpico.",Deportes,"Paulo Dybala metió dos goles en la Roma; Atalanta le hizo ocho al Salernitana Serie A de Italia Paulo Dybala sigue en modo campeón mundial y anotó los dos goles del triunfo de la Roma este domingo ante la Fiorentina, por 2 a 0 en el estadio Olímpico."
445,445.0,214.0,Dakar 2023: Kevin Benavides y la estrategia más arriesgada jamás vista,"""Era champagne o suero"", dijo quien se bajó de la moto para ayudar a un compañero","Con la estrategia más arriesgada jamás vista, agazapado durante dos semanas para atacar en el momento indicado y derrotar a un australiano que es leyenda entre los motociclistas, el salteño Kevin Max Benavides (KTM) logró consagrarse en el Rally Dakar 2023 que recorrió los inhóspitos territorios de Arabia Saudita en 14 etapas que transcurrieron entre el 31 de diciembre y el 15 de enero. Pedregales del infierno para cruzar montañas y cañadones milenarios, los oasis y las tribus nómades, los pozos petroleros del Este y hasta el ingreso al Rub Al-Jalí, donde se cuenta la leyenda de una ciudad deglutida por sus arenas. Justamente allí se escuchó en boca del argentino: ""Mirá que te como"", dedicando el mensaje a Toby Price (KTM), doble ganador del raid más duro del mundo y quien lo precedía con solo 12 segundos de ventaja. Kevin logró dar vuelta la historia en el último día y sellar su segundo triunfo en Motos, la más peligrosa y extrema categoría. ""Era champagne o suero"", resumió el argentino al explicar la táctica insana que aplicó, al estilo Dibu Martínez, para destrozar a sus rivales.",Deportes,"Dakar 2023: Kevin Benavides y la estrategia más arriesgada jamás vista ""Era champagne o suero"", dijo quien se bajó de la moto para ayudar a un compañero Con la estrategia más arriesgada jamás vista, agazapado durante dos semanas para atacar en el momento indicado y derrotar a un australiano que es leyenda entre los motociclistas, el salteño Kevin Max Benavides (KTM) logró consagrarse en el Rally Dakar 2023 que recorrió los inhóspitos territorios de Arabia Saudita en 14 etapas que transcurrieron entre el 31 de diciembre y el 15 de enero. Pedregales del infierno para cruzar montañas y cañadones milenarios, los oasis y las tribus nómades, los pozos petroleros del Este y hasta el ingreso al Rub Al-Jalí, donde se cuenta la leyenda de una ciudad deglutida por sus arenas. Justamente allí se escuchó en boca del argentino: ""Mirá que te como"", dedicando el mensaje a Toby Price (KTM), doble ganador del raid más duro del mundo y quien lo precedía con solo 12 segundos de ventaja. Kevin logró dar vuelta la historia en el último día y sellar su segundo triunfo en Motos, la más peligrosa y extrema categoría. ""Era champagne o suero"", resumió el argentino al explicar la táctica insana que aplicó, al estilo Dibu Martínez, para destrozar a sus rivales."
446,446.0,215.0,Un gol de Angelito Correa para otro empate de Atlético de Madrid,Nahuel Molina fue titular y Rodrigo De Paul lo vio desde el banco,"Con un gol de Angel Correa y la titularidad de Nahuel Molina, Atlético Madrid igualó 1 a 1 de visitante ante Almería por la 17ª fecha de LaLiga de España y quedó a 13 puntos de Barcelona, por ahora muy lejos de la pelea por el título y de la clasificación a las copas europeas.",Deportes,"Un gol de Angelito Correa para otro empate de Atlético de Madrid Nahuel Molina fue titular y Rodrigo De Paul lo vio desde el banco Con un gol de Angel Correa y la titularidad de Nahuel Molina, Atlético Madrid igualó 1 a 1 de visitante ante Almería por la 17ª fecha de LaLiga de España y quedó a 13 puntos de Barcelona, por ahora muy lejos de la pelea por el título y de la clasificación a las copas europeas."
447,447.0,216.0,Premier League: Arsenal le ganó el clásico a Tottenham y sigue primero ,El arquero francés Hugo Lloris se hizo un gol en contra,"Arsenal le ganó como visitante por 2 a 0 a Tottenham Hotspur, donde jugó todo el partido el zaguero argentino Cristian ""Cuti"" Romero, se quedó con una nueva edición del clásico del norte de Londres y se consolidó en la punta de la Premier League de Inglaterra, tras haberse completado la vigésima fecha.",Deportes,"Premier League: Arsenal le ganó el clásico a Tottenham y sigue primero  El arquero francés Hugo Lloris se hizo un gol en contra Arsenal le ganó como visitante por 2 a 0 a Tottenham Hotspur, donde jugó todo el partido el zaguero argentino Cristian ""Cuti"" Romero, se quedó con una nueva edición del clásico del norte de Londres y se consolidó en la punta de la Premier League de Inglaterra, tras haberse completado la vigésima fecha."
448,448.0,217.0,Histórico: Kevin Benavides es bicampeón del Rally Dakar y se lo dedicó a Messi y la Selección,Remontó la historia en la última etapa de las motos,"El piloto salteño Kevin Benavides, a bordo de su moto KTM del equipo Red Bull, se consagró campeón este domingo en el Rally Dakar en Arabia Saudita por segunda vez, tras imponerse en la 14º y última etapa de 417 kilómetros (136 de especial) entre Al-Hofuf y Dammam.",Deportes,"Histórico: Kevin Benavides es bicampeón del Rally Dakar y se lo dedicó a Messi y la Selección Remontó la historia en la última etapa de las motos El piloto salteño Kevin Benavides, a bordo de su moto KTM del equipo Red Bull, se consagró campeón este domingo en el Rally Dakar en Arabia Saudita por segunda vez, tras imponerse en la 14º y última etapa de 417 kilómetros (136 de especial) entre Al-Hofuf y Dammam."
449,449.0,218.0,Los Gladiadores buscan la recuperación,El equipo de handball se mide este domingo ante Noruega,"El seleccionado argentino masculino de handball, Los Gladiadores, jugará este domingo ante Noruega el segundo partido del Grupo F del Mundial que se disputa en Polonia y Suecia.",Deportes,"Los Gladiadores buscan la recuperación El equipo de handball se mide este domingo ante Noruega El seleccionado argentino masculino de handball, Los Gladiadores, jugará este domingo ante Noruega el segundo partido del Grupo F del Mundial que se disputa en Polonia y Suecia."
450,450.0,219.0,La NBA rompió un récord de asistencia de público,Más de 68 mil espectadores vieron San Antonio-Golden State en el Alamodome,"Golden Sate Warriors venció a San Antonio Spurs por 144-113, en un cotejo jugado en el Alamodome y que fue presenciado por 68.323 personas, con lo que marcó un record de asistencia para un encuentro de la NBA.",Deportes,"La NBA rompió un récord de asistencia de público Más de 68 mil espectadores vieron San Antonio-Golden State en el Alamodome Golden Sate Warriors venció a San Antonio Spurs por 144-113, en un cotejo jugado en el Alamodome y que fue presenciado por 68.323 personas, con lo que marcó un record de asistencia para un encuentro de la NBA."
451,451.0,220.0,Boca viaja a Abu Dhabi con Rossi en la delegación,"El arquero, que se irá a Flamengo, se perfila como titular ante Racing","Con la presencia del arquero Agustín Rossi, la delegación de Boca viajará este domingo rumbo a la ciudad de Abu Dhabi, en Emiratos Arabes Unidos, con miras al encuentro con Racing Club por la Supercopa Internacional. El técnico xeneize, Hugo Ibarra, resolvió convocar a 30 jugadores para que participen de la nómina que irá a territorio asiático con el propósito de conquistar el primer trofeo oficial de la temporada 2023.",Deportes,"Boca viaja a Abu Dhabi con Rossi en la delegación El arquero, que se irá a Flamengo, se perfila como titular ante Racing Con la presencia del arquero Agustín Rossi, la delegación de Boca viajará este domingo rumbo a la ciudad de Abu Dhabi, en Emiratos Arabes Unidos, con miras al encuentro con Racing Club por la Supercopa Internacional. El técnico xeneize, Hugo Ibarra, resolvió convocar a 30 jugadores para que participen de la nómina que irá a territorio asiático con el propósito de conquistar el primer trofeo oficial de la temporada 2023."
452,452.0,221.0,Volvió Gattoni y San Lorenzo hace su primer ensayo,El capitán azulgrana está cerca de renovar su vínculo con el club,"El defensor Federico Gattoni se reincorporó este sábado a la pretemporada de San Lorenzo en Uruguay, donde el equipo tendrá este domingo su primera prueba de cara al inicio de la Liga Profesional de Fútbol (LPF).",Deportes,"Volvió Gattoni y San Lorenzo hace su primer ensayo El capitán azulgrana está cerca de renovar su vínculo con el club El defensor Federico Gattoni se reincorporó este sábado a la pretemporada de San Lorenzo en Uruguay, donde el equipo tendrá este domingo su primera prueba de cara al inicio de la Liga Profesional de Fútbol (LPF)."
